"species","species_short","longitude","latitude","date_obs","source","tmax_mean_c","prec_mean_annual","tas_current_july_c","tas_future_july_2050_c","delta_tas_july_c","elevation","eco_values","Temperature","Moisture","Landcover","Landforms","Climate_Re","W_Ecosystm","NDVI"
"Vaccinium myrtillus","Bilberry",8.05511,46.29723,"2022-05-28","GBIF",8.31153846153853,116.153846153846,12.2166666666667,15.85,3.63333333333333,1422,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770788888888889
"Vaccinium myrtillus","Bilberry",7.143219,46.198594,"2022-06-02","GBIF",5.26538461538462,155.615384615385,9.61666666666669,11.95,2.33333333333335,1976,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.791155555555556
"Vaccinium myrtillus","Bilberry",7.984225,46.356071,"2022-06-23","GBIF",9.3653846153847,116.923076923077,9.61666666666669,16.7500000000001,7.13333333333336,1327,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.747677777777778
"Vaccinium myrtillus","Bilberry",8.031496,46.248293,"2022-06-10","GBIF",4.72692307692307,153.076923076923,9.61666666666669,12.35,2.73333333333333,2002,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.681233333333333
"Vaccinium myrtillus","Bilberry",7.507176,46.229143,"2022-06-26","GBIF",8.90384615384619,90.3846153846154,11.6166666666667,15.85,4.23333333333331,1425,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.805744444444444
"Vaccinium myrtillus","Bilberry",7.260988,46.164084,"2022-06-27","GBIF",6.75769230769231,102.846153846154,11.6166666666667,13.7500000000001,2.13333333333334,1777,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.776944444444444
"Vaccinium myrtillus","Bilberry",7.645206,46.128018,"2022-06-06","GBIF",3.31153846153848,96.6923076923077,11.6166666666667,11.15,-0.466666666666678,2206,55,"Boreal","Moist","Forest","Mountains","Boreal Moist","Boreal Moist Forest on Mountains",0.720822222222222
"Vaccinium myrtillus","Bilberry",6.998439,46.119285,"2022-06-12","GBIF",6.61923076923085,147.923076923077,9.2166666666667,13.35,4.13333333333333,1683,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.749977777777778
"Vaccinium myrtillus","Bilberry",8.292682,46.517433,"2022-06-06","GBIF",4.16538461538465,207.461538461538,9.2166666666667,11.7500000000001,2.53333333333336,2081,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.783633333333333
"Vaccinium myrtillus","Bilberry",6.964544,46.077343,"2022-06-28","GBIF",8.38076923076926,161.615384615385,9.2166666666667,15.2500000000001,6.03333333333336,1353,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.805311111111111
"Vaccinium myrtillus","Bilberry",7.596571,46.235325,"2022-06-19","GBIF",5.5423076923077,85.0769230769231,9.48333333333339,12.65,3.16666666666665,2027,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.809555555555556
"Vaccinium myrtillus","Bilberry",7.286233,46.156291,"2022-06-29","GBIF",3.60384615384623,131,9.48333333333339,10.65,1.16666666666665,2199,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.593422222222222
"Vaccinium myrtillus","Bilberry",6.997461,46.119808,"2022-06-12","GBIF",6.61923076923085,147.923076923077,9.48333333333339,13.35,3.86666666666664,1683,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.749977777777778
"Vaccinium myrtillus","Bilberry",7.40625,46.20895,"2022-06-13","GBIF",12.7192307692308,64.6153846153846,11.15,19.55,8.39999999999998,829,103,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist","Cool Temperate Moist Cropland on Mountains",0.775055555555556
"Vaccinium myrtillus","Bilberry",6.88707,46.29756,"2022-06-13","GBIF",11.4730769230769,130.153846153846,10.9833333333333,17.55,6.56666666666666,889,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.846488888888889
"Vaccinium myrtillus","Bilberry",7.21227,46.11877,"2022-06-14","GBIF",3.27307692307693,128.692307692308,11.05,10.45,-0.600000000000004,2300,39,"Polar","Moist","Cropland","Mountains","Polar Moist","Polar Moist Cropland on Mountains",0.655577777777778
"Vaccinium myrtillus","Bilberry",7.40617,46.34388,"2022-06-10","GBIF",1.00384615384615,161,10.55,7.35000000000002,-3.20000000000003,2538,5,"Polar","Moist","Sparsely or Non vegetated","Mountains","Polar Moist","Polar Moist Sparsely or Non vegetated on Mountains",0.1517
"Vaccinium myrtillus","Bilberry",7.21152,46.29868,"2022-06-12","GBIF",5.5423076923077,141.307692307692,12.0833333333334,11.85,-0.233333333333348,2082,98,"Cool Temperate","Moist","Sparsely or Non vegetated","Mountains","Cool Temperate Moist","Cool Temperate Moist Sparsely or Non vegetated on Mountains",0.190011111111111
"Vaccinium myrtillus","Bilberry",7.14832,45.98369,"2022-06-14","GBIF",5.17307692307696,135.307692307692,10.6833333333334,12.85,2.16666666666665,2102,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770455555555556
"Vaccinium myrtillus","Bilberry",7.21284,45.98384,"2022-06-20","GBIF",4.0423076923077,131,10.35,11.85,1.5,2163,96,"Cool Temperate","Moist","Shrubland","Mountains","Cool Temperate Moist","Cool Temperate Moist Shrubland on Mountains",0.694144444444445
"Vaccinium myrtillus","Bilberry",7.21227,46.11877,"2022-06-14","GBIF",3.27307692307693,128.692307692308,11.05,10.45,-0.600000000000004,2300,39,"Polar","Moist","Cropland","Mountains","Polar Moist","Polar Moist Cropland on Mountains",0.655577777777778
"Vaccinium myrtillus","Bilberry",7.85974,46.20817,"2022-06-19","GBIF",4.75000000000006,106,10.5833333333334,12.45,1.86666666666669,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.768533333333333
"Vaccinium myrtillus","Bilberry",7.0838,45.9835,"2022-06-13","GBIF",6.66538461538465,161.307692307692,11.0166666666667,14.2500000000001,3.23333333333335,1944,5,"Polar","Moist","Sparsely or Non vegetated","Mountains","Polar Moist","Polar Moist Sparsely or Non vegetated on Mountains",0.627244444444444
"Vaccinium myrtillus","Bilberry",7.92493,46.25289,"2022-06-04","GBIF",4.55000000000001,108.153846153846,12.45,12.15,-0.300000000000011,1970,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.752155555555556
"Vaccinium myrtillus","Bilberry",7.60074,46.25382,"2022-06-11","GBIF",4.01153846153846,94.3846153846154,12.35,11.15,-1.20000000000001,2084,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.743988888888889
"Vaccinium myrtillus","Bilberry",7.47096,46.07402,"2022-06-22","GBIF",1.05769230769232,134,11.85,8.95000000000005,-2.9,2423,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.5152
"Vaccinium myrtillus","Bilberry",6.95397,46.07297,"2022-06-22","GBIF",7.93461538461543,164.461538461538,11.5166666666667,14.85,3.33333333333331,1664,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.699622222222222
"Vaccinium myrtillus","Bilberry",7.0838,45.9835,"2022-06-21","GBIF",6.66538461538465,161.307692307692,11.0166666666667,14.2500000000001,3.23333333333335,1944,5,"Polar","Moist","Sparsely or Non vegetated","Mountains","Polar Moist","Polar Moist Sparsely or Non vegetated on Mountains",0.627244444444444
"Vaccinium myrtillus","Bilberry",7.1476,46.11862,"2022-06-22","GBIF",13.073076923077,79.7692307692308,9.85000000000002,19.95,10.1,1049,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.7949
"Vaccinium myrtillus","Bilberry",8.0546,46.25226,"2022-06-18","GBIF",3.88846153846157,148.076923076923,10.45,11.45,1.00000000000002,2088,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.695455555555556
"Vaccinium myrtillus","Bilberry",7.53558,46.07398,"2022-06-23","GBIF",6.39615384615388,87.3846153846154,9.28333333333336,14.2500000000001,4.9666666666667,1713,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.813177777777778
"Vaccinium myrtillus","Bilberry",7.53558,46.07398,"2022-06-20","GBIF",6.39615384615388,87.3846153846154,9.28333333333336,14.2500000000001,4.9666666666667,1713,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.813177777777778
"Vaccinium myrtillus","Bilberry",6.88707,46.29756,"2022-06-17","GBIF",11.4730769230769,130.153846153846,10.9833333333333,17.55,6.56666666666666,889,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.846488888888889
"Vaccinium myrtillus","Bilberry",7.47093,46.02904,"2022-06-27","GBIF",2.36538461538464,142.307692307692,8.08333333333337,10.45,2.36666666666667,2349,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.638855555555556
"Vaccinium myrtillus","Bilberry",7.47096,46.07402,"2022-06-23","GBIF",1.05769230769232,134,11.85,8.95000000000005,-2.9,2423,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.5152
"Vaccinium myrtillus","Bilberry",7.73114,46.38849,"2022-06-22","GBIF",2.80384615384617,171.307692307692,11.05,9.85000000000002,-1.20000000000001,2214,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.660111111111111
"Vaccinium myrtillus","Bilberry",7.92493,46.25289,"2022-06-04","GBIF",4.55000000000001,108.153846153846,12.45,12.15,-0.300000000000011,1970,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.752155555555556
"Vaccinium myrtillus","Bilberry",7.27641,46.29879,"2022-06-12","GBIF",2.92692307692306,140.076923076923,11.0166666666667,9.25000000000006,-1.76666666666665,2338,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.438011111111111
"Vaccinium myrtillus","Bilberry",8.05613,46.38719,"2022-06-06","GBIF",4.68846153846152,155.307692307692,11.5833333333334,12.2500000000001,0.666666666666686,1971,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.693233333333333
"Vaccinium myrtillus","Bilberry",7.14808,46.02867,"2022-06-07","GBIF",12.1038461538462,100,10.5833333333334,19.55,8.96666666666664,917,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.656955555555556
"Vaccinium myrtillus","Bilberry",7.47093,46.02904,"2022-06-18","GBIF",2.36538461538464,142.307692307692,8.08333333333337,10.45,2.36666666666667,2349,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.638855555555556
"Vaccinium myrtillus","Bilberry",7.21302,45.93886,"2022-06-14","GBIF",5.37307692307695,141.461538461538,12.4833333333333,13.2500000000001,0.766666666666708,1931,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770022222222222
"Vaccinium myrtillus","Bilberry",7.53606,46.34385,"2022-06-18","GBIF",5.95000000000005,125.384615384615,12.2166666666667,12.55,0.333333333333314,1932,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.7648
"Vaccinium myrtillus","Bilberry",8.11887,46.20691,"2022-06-04","GBIF",7.77307692307693,137.538461538462,10.35,15.35,5,1824,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.772644444444444
"Vaccinium myrtillus","Bilberry",7.47093,46.02904,"2022-06-27","GBIF",2.36538461538464,142.307692307692,8.08333333333337,10.45,2.36666666666667,2349,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.638855555555556
"Vaccinium myrtillus","Bilberry",6.95397,46.07297,"2022-06-22","GBIF",7.93461538461543,164.461538461538,11.5166666666667,14.85,3.33333333333331,1664,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.699622222222222
"Vaccinium myrtillus","Bilberry",7.47093,46.02904,"2022-06-30","GBIF",2.36538461538464,142.307692307692,8.08333333333337,10.45,2.36666666666667,2349,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.638855555555556
"Vaccinium myrtillus","Bilberry",7.47096,46.07402,"2022-06-22","GBIF",1.05769230769232,134,11.85,8.95000000000005,-2.9,2423,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.5152
"Vaccinium myrtillus","Bilberry",7.66614,46.38864,"2022-06-25","GBIF",5.07307692307694,141,10.6833333333334,11.95,1.26666666666667,2054,29,"Polar","Moist","Forest","Mountains","Polar Moist","Polar Moist Forest on Mountains",0.731866666666667
"Vaccinium myrtillus","Bilberry",7.47093,46.02904,"2022-06-27","GBIF",2.36538461538464,142.307692307692,8.08333333333337,10.45,2.36666666666667,2349,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.638855555555556
"Vaccinium myrtillus","Bilberry",7.92493,46.25289,"2022-06-04","GBIF",4.55000000000001,108.153846153846,12.45,12.15,-0.300000000000011,1970,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.752155555555556
"Vaccinium myrtillus","Bilberry",7.08351,46.02848,"2022-06-18","GBIF",6.62692307692305,151.076923076923,10.5833333333334,14.05,3.46666666666664,1778,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.790611111111111
"Vaccinium myrtillus","Bilberry",7.21246,46.07379,"2022-06-09","GBIF",11.4807692307692,90.3846153846154,12.35,18.7500000000001,6.40000000000002,911,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.781722222222222
"Vaccinium myrtillus","Bilberry",8.05511,46.29723,"2022-06-16","GBIF",8.31153846153853,116.153846153846,12.2166666666667,15.85,3.63333333333333,1422,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770788888888889
"Vaccinium myrtillus","Bilberry",7.21246,46.07379,"2022-06-09","GBIF",11.4807692307692,90.3846153846154,12.35,18.7500000000001,6.40000000000002,911,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.781722222222222
"Vaccinium myrtillus","Bilberry",7.27641,46.29879,"2022-06-23","GBIF",2.92692307692306,140.076923076923,11.0166666666667,9.25000000000006,-1.76666666666665,2338,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.438011111111111
"Vaccinium myrtillus","Bilberry",7.53582,46.20891,"2022-06-22","GBIF",2.15000000000009,120.153846153846,7.91666666666669,9.25000000000006,1.33333333333337,2502,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.473066666666667
"Vaccinium myrtillus","Bilberry",8.05511,46.29723,"2022-06-16","GBIF",8.31153846153853,116.153846153846,12.2166666666667,15.85,3.63333333333333,1422,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770788888888889
"Vaccinium myrtillus","Bilberry",6.95317,46.16293,"2022-06-21","GBIF",1.98076923076923,181.846153846154,12.45,8.45000000000005,-4,2477,5,"Polar","Moist","Sparsely or Non vegetated","Mountains","Polar Moist","Polar Moist Sparsely or Non vegetated on Mountains",0.142444444444444
"Vaccinium myrtillus","Bilberry",6.988381,46.034856,"2022-06-30","GBIF",7.01153846153852,166.384615384615,10.35,14.15,3.80000000000001,1853,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.738088888888889
"Vaccinium myrtillus","Bilberry",7.47093,46.02904,"2022-06-27","GBIF",2.36538461538464,142.307692307692,8.08333333333337,10.45,2.36666666666667,2349,18,"Polar","Moist","Grassland","Mountains","Polar Moist","Polar Moist Grassland on Mountains",0.638855555555556
"Vaccinium myrtillus","Bilberry",8.05511,46.29723,"2022-06-05","GBIF",8.31153846153853,116.153846153846,12.2166666666667,15.85,3.63333333333333,1422,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770788888888889
"Vaccinium myrtillus","Bilberry",8.05511,46.29723,"2022-06-04","GBIF",8.31153846153853,116.153846153846,12.2166666666667,15.85,3.63333333333333,1422,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770788888888889
"Vaccinium myrtillus","Bilberry",8.05511,46.29723,"2022-06-05","GBIF",8.31153846153853,116.153846153846,12.2166666666667,15.85,3.63333333333333,1422,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.770788888888889
"Vaccinium myrtillus","Bilberry",6.82371,46.16229,"2022-06-14","GBIF",8.3346153846154,176.307692307692,9.85000000000002,14.55,4.69999999999999,1503,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.823122222222222
"Vaccinium myrtillus","Bilberry",7.14808,46.02867,"2022-06-30","GBIF",12.1038461538462,100,10.5833333333334,19.55,8.96666666666664,917,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.656955555555556
"Vaccinium myrtillus","Bilberry",7.21246,46.07379,"2022-06-23","GBIF",11.4807692307692,90.3846153846154,12.35,18.7500000000001,6.40000000000002,911,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.781722222222222
"Vaccinium myrtillus","Bilberry",7.14808,46.02867,"2022-06-14","GBIF",12.1038461538462,100,10.5833333333334,19.55,8.96666666666664,917,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.656955555555556
"Vaccinium myrtillus","Bilberry",7.21265,46.02881,"2022-06-23","GBIF",4.42692307692312,133.538461538462,12.65,12.05,-0.600000000000023,2078,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.721844444444444
"Vaccinium myrtillus","Bilberry",7.1476,46.11862,"2022-06-22","GBIF",13.073076923077,79.7692307692308,9.85000000000002,19.95,10.1,1049,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.7949
"Vaccinium myrtillus","Bilberry",7.21246,46.07379,"2022-06-28","GBIF",11.4807692307692,90.3846153846154,12.35,18.7500000000001,6.40000000000002,911,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.781722222222222
"Vaccinium myrtillus","Bilberry",7.21265,46.02881,"2022-06-23","GBIF",4.42692307692312,133.538461538462,12.65,12.05,-0.600000000000023,2078,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.721844444444444
"Vaccinium myrtillus","Bilberry",7.1476,46.11862,"2022-06-22","GBIF",13.073076923077,79.7692307692308,9.85000000000002,19.95,10.1,1049,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.7949
"Vaccinium myrtillus","Bilberry",7.21265,46.02881,"2022-06-30","GBIF",4.42692307692312,133.538461538462,12.65,12.05,-0.600000000000023,2078,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.721844444444444
"Vaccinium myrtillus","Bilberry",7.08321,46.07346,"2022-06-22","GBIF",10.8961538461539,104.076923076923,10.7166666666667,17.95,7.23333333333335,791,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.800411111111111
"Vaccinium myrtillus","Bilberry",6.991807,46.140882,"2022-07-02","GBIF",8.2346153846155,142.923076923077,10.35,14.85,4.5,1416,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.777144444444445
"Vaccinium myrtillus","Bilberry",8.0706,46.40873,"2022-07-18","GBIF",1.95769230769235,190.230769230769,10.35,9.55000000000001,-0.800000000000011,2502,5,"Polar","Moist","Sparsely or Non vegetated","Mountains","Polar Moist","Polar Moist Sparsely or Non vegetated on Mountains",0.393488888888889
"Vaccinium myrtillus","Bilberry",8.024922,46.232855,"2022-07-10","GBIF",4.15769230769229,154.461538461538,10.3166666666667,11.85,1.53333333333332,2176,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.673011111111111
"Vaccinium myrtillus","Bilberry",7.191604,46.063392,"2022-07-17","GBIF",7.21923076923082,106.692307692308,10.3166666666667,14.55,4.23333333333331,1749,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.772466666666667
"Vaccinium myrtillus","Bilberry",8.029134,46.249311,"2022-07-16","GBIF",4.72692307692307,153.076923076923,10.3166666666667,12.35,2.03333333333332,1997,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.681233333333333
"Vaccinium myrtillus","Bilberry",8.092978,46.405123,"2022-07-07","GBIF",3.94999999999999,175,11.0833333333334,11.55,0.46666666666664,2171,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.631677777777778
"Vaccinium myrtillus","Bilberry",7.234913,46.137818,"2022-07-13","GBIF",6.84230769230771,120.923076923077,11.0833333333334,13.85,2.76666666666665,1741,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.763011111111111
"Vaccinium myrtillus","Bilberry",7.837321,46.260261,"2022-07-31","GBIF",5.26538461538456,101.076923076923,11.0833333333334,12.7500000000001,1.66666666666669,1981,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.810855555555556
"Vaccinium myrtillus","Bilberry",7.659736,46.341195,"2022-07-23","GBIF",5.67307692307696,108.769230769231,10.0166666666667,12.65,2.63333333333333,2010,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.755377777777778
"Vaccinium myrtillus","Bilberry",6.855726,46.31511,"2022-07-14","GBIF",10.0269230769231,152.615384615385,10.0166666666667,16.05,6.0333333333333,1271,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.840977777777778
"Vaccinium myrtillus","Bilberry",7.990516,46.363885,"2022-07-20","GBIF",8.50384615384615,128.076923076923,10.0166666666667,15.85,5.83333333333331,1458,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.734644444444444
"Vaccinium myrtillus","Bilberry",7.254175,46.124278,"2022-07-24","GBIF",5.21923076923082,139.769230769231,10.3166666666667,12.45,2.13333333333334,1822,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.781966666666667
"Vaccinium myrtillus","Bilberry",7.250589,46.091549,"2022-07-10","GBIF",4.45000000000005,129.384615384615,10.3166666666667,11.7500000000001,1.43333333333336,2073,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.669744444444444
"Vaccinium myrtillus","Bilberry",7.946209,46.140687,"2022-07-07","GBIF",4.68846153846158,116.846153846154,10.3166666666667,12.65,2.33333333333333,2032,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.73
"Vaccinium myrtillus","Bilberry",7.114804,46.027297,"2022-07-23","GBIF",8.14999999999998,133.846153846154,10.95,15.55,4.59999999999997,1510,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.6209
"Vaccinium myrtillus","Bilberry",7.87811,46.437725,"2022-07-23","GBIF",5.18076923076927,167.538461538462,10.95,12.35,1.39999999999998,1877,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.7256
"Vaccinium myrtillus","Bilberry",7.982317,46.380645,"2022-07-07","GBIF",3.5423076923077,170.076923076923,10.95,10.95,0,2233,103,"Cool Temperate","Moist","Cropland","Mountains","Cool Temperate Moist","Cool Temperate Moist Cropland on Mountains",0.650788888888889
"Vaccinium myrtillus","Bilberry",7.455939,46.218248,"2022-07-14","GBIF",6.75769230769231,82.3846153846154,10.35,13.65,3.29999999999999,1868,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.822411111111111
"Vaccinium myrtillus","Bilberry",7.699994,46.210294,"2022-07-21","GBIF",5.64230769230772,111.230769230769,10.35,13.05,2.69999999999997,1929,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.762111111111111
"Vaccinium myrtillus","Bilberry",7.122096,46.032694,"2022-07-27","GBIF",7.94230769230768,125.923076923077,10.35,15.45,5.1,1693,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.7663
"Vaccinium myrtillus","Bilberry",7.989933,46.369002,"2022-07-19","GBIF",6.8653846153847,143,9.9166666666667,14.2500000000001,4.33333333333335,1571,96,"Cool Temperate","Moist","Shrubland","Mountains","Cool Temperate Moist","Cool Temperate Moist Shrubland on Mountains",0.734855555555556
"Vaccinium myrtillus","Bilberry",7.197741,46.054868,"2022-07-22","GBIF",6.59615384615392,113.461538461538,9.9166666666667,14.15,4.23333333333333,1699,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.772266666666667
"Vaccinium myrtillus","Bilberry",7.895368,46.448549,"2022-07-08","GBIF",4.69615384615383,166.307692307692,9.9166666666667,11.95,2.03333333333334,2098,107,"Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist","Cool Temperate Moist Grassland on Mountains",0.683266666666667
"Vaccinium myrtillus","Bilberry",7.113927,46.028281,"2022-07-13","GBIF",8.14999999999998,133.846153846154,12.0166666666667,15.55,3.5333333333333,1459,97,"Cool Temperate","Moist","Forest","Mountains","Cool Temperate Moist","Cool Temperate Moist Forest on Mountains",0.731244444444445
